age_group,age_of_respondent,age_squared,age_x_education,cellphone_access,country_Rwanda,country_Tanzania,country_Uganda,edu_x_employment,edu_x_mobile,education_level_te,education_rank,employment_rank,formal_x_urban,gender_of_respondent,head_x_formal,household_size,household_size_log,inclusion_score,is_dependent,is_formal_employed,is_household_head,is_married,job_type_te,location_type,marital_rank,marital_status_te,married_x_head,mobile_x_urban,relationship_rank,relationship_with_head_te
3.0,45,2025,90,1,True,False,False,10,2,0.2312843150607104,2,5,0,0,1,2,1.0986122886681098,2.3000000000000003,0,1,1,0,0.7348179927537181,0,3,0.12125443625116719,0,0,5,0.17669830543207674
3.0,50,2500,100,1,True,False,False,4,2,0.2359306861300142,2,2,0,1,0,7,2.0794415416798357,1.4000000000000001,0,0,1,1,0.12029817018982014,0,4,0.17525196637664844,1,0,5,0.17854291215320198
1.0,21,441,21,1,True,False,False,2,1,0.08730220222140785,1,2,0,0,0,4,1.6094379124341003,1.1500000000000001,0,0,0,1,0.0799680513397514,0,4,0.17525196637664844,0,0,4,0.10966821404292762
2.0,34,1156,34,1,True,False,False,2,1,0.08447384449235934,1,2,0,1,0,3,1.3862943611198906,1.3,0,0,1,1,0.07891206612501864,1,4,0.17386138684213095,1,1,5,0.17619525893659033
5.0,85,7225,0,0,True,False,False,0,0,0.04010408408888351,0,1,0,0,0,4,1.6094379124341003,0.3,1,0,1,0,0.09321731687589563,0,2,0.08606009464218703,0,0,5,0.17669830543207674
2.0,35,1225,35,1,True,False,False,2,1,0.08711619640620037,1,2,0,1,0,5,1.791759469228055,1.1500000000000001,0,0,1,1,0.07568639743392369,0,4,0.17535002874245104,1,0,5,0.1792329044686489
0.0,18,324,36,1,True,False,False,2,2,0.23317194481246947,2,1,0,1,0,6,1.9459101490553132,1.15,1,0,0,0,0.09580031685174088,1,3,0.11954162348512508,0,1,3,0.08903389840944755
2.0,35,1225,0,0,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,4,1.6094379124341003,0.7,0,0,1,0,0.08201022244034746,0,1,0.11523176091625197,0,0,5,0.17669830543207674
3.0,39,1521,39,1,True,False,False,2,1,0.08730220222140785,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,0,1,0.0799680513397514,0,4,0.17525196637664844,0,0,4,0.10966821404292762
4.0,56,3136,0,0,True,False,False,0,0,0.03950578370223743,0,2,0,1,0,7,2.0794415416798357,0.7,0,0,1,1,0.08231477698582208,0,4,0.16979643413223136,1,0,5,0.17473756152716832
2.0,27,729,54,1,True,False,False,4,2,0.22475422735561532,2,2,0,1,0,3,1.3862943611198906,1.4000000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
2.0,33,1089,33,1,True,False,False,2,1,0.08711619640620037,1,2,0,0,0,6,1.9459101490553132,1.1500000000000001,0,0,0,1,0.11815833088018324,0,4,0.17535002874245104,0,0,4,0.10718281593815017
3.0,37,1369,37,1,True,False,False,2,1,0.08730220222140785,1,2,0,1,0,8,2.1972245773362196,1.1500000000000001,0,0,1,1,0.0799680513397514,0,4,0.17525196637664844,1,0,5,0.17854291215320198
1.0,24,576,24,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,0,0,0.08201022244034746,0,3,0.12125443625116719,0,0,2,0.0937561764667128
5.0,82,6724,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,1,0.6931471805599453,0.9,0,0,1,0,0.11598264135968962,0,2,0.08606009464218703,0,0,5,0.17669830543207674
5.0,66,4356,0,0,True,False,False,0,0,0.03841058318897575,0,2,0,1,0,6,1.9459101490553132,0.7,0,0,1,1,0.07568639743392369,0,4,0.17535002874245104,1,0,5,0.1792329044686489
0.0,17,289,34,0,True,False,False,2,0,0.2359306861300142,2,1,0,0,0,3,1.3862943611198906,0.8,1,0,0,0,0.09228536053028268,0,3,0.11942559141635967,0,0,3,0.0857230607114941
2.0,35,1225,35,1,True,False,False,2,1,0.08447384449235934,1,2,0,0,0,4,1.6094379124341003,1.1500000000000001,0,0,0,1,0.07891206612501864,0,4,0.17386138684213095,0,0,4,0.10740123258362805
2.0,33,1089,33,1,True,False,False,2,1,0.08464788066761095,1,2,0,0,0,6,1.9459101490553132,1.1500000000000001,0,0,0,1,0.08231477698582208,0,4,0.16979643413223136,0,0,4,0.10474301432449785
3.0,44,1936,88,1,True,False,False,4,2,0.22475422735561532,2,2,0,0,0,2,1.0986122886681098,1.4000000000000001,0,0,0,1,0.08231477698582208,0,4,0.16979643413223136,0,0,4,0.10474301432449785
2.0,28,784,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,4,1.6094379124341003,0.9,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
3.0,36,1296,36,1,True,False,False,3,1,0.08447384449235934,1,3,0,0,0,8,2.1972245773362196,1.45,0,0,0,1,0.13274025031978195,0,4,0.17386138684213095,0,0,4,0.10740123258362805
5.0,82,6724,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,1,0.6931471805599453,0.9,0,0,1,0,0.11598264135968962,0,2,0.08606009464218703,0,0,5,0.17669830543207674
3.0,45,2025,0,1,True,False,False,0,0,0.0400378195002668,0,2,0,0,0,6,1.9459101490553132,0.9,0,0,1,0,0.0799680513397514,0,2,0.09433295239300389,0,0,5,0.17854291215320198
3.0,44,1936,88,1,True,False,False,10,2,0.2312843150607104,2,5,0,1,1,6,1.9459101490553132,2.3000000000000003,0,1,1,1,0.7348179927537181,0,4,0.17331037522029275,1,0,5,0.17669830543207674
1.0,23,529,46,1,True,False,False,4,2,0.23598349431068735,2,2,0,1,0,8,2.1972245773362196,1.4000000000000001,0,0,0,0,0.11815833088018324,0,3,0.1219834162857301,0,0,3,0.08787073922325075
2.0,30,900,30,1,True,False,False,2,1,0.08447384449235934,1,2,0,0,0,7,2.0794415416798357,1.1500000000000001,0,0,0,1,0.11660205721804419,0,4,0.17386138684213095,0,0,4,0.10740123258362805
2.0,26,676,26,1,True,False,False,3,1,0.08423866352234775,1,3,0,1,0,3,1.3862943611198906,1.45,0,0,1,1,0.12875959149970187,0,4,0.17331037522029275,1,0,5,0.17669830543207674
4.0,54,2916,54,1,True,False,False,2,1,0.08464788066761095,1,2,0,1,0,5,1.791759469228055,1.1500000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
0.0,17,289,17,1,True,False,False,1,1,0.08464788066761095,1,1,0,0,0,3,1.3862943611198906,0.75,1,0,0,0,0.09602711050726134,0,3,0.12312717000232308,0,0,3,0.06292654751404547
3.0,39,1521,39,1,True,False,False,4,1,0.08464788066761095,1,4,0,1,1,7,2.0794415416798357,1.75,0,1,1,1,0.5159168751670027,0,4,0.16979643413223136,1,0,5,0.17473756152716832
3.0,36,1296,0,0,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,7,2.0794415416798357,0.7,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
2.0,30,900,30,1,True,False,False,1,1,0.08711619640620037,1,1,0,0,0,5,1.791759469228055,0.75,1,0,0,1,0.09985870096715979,0,4,0.17535002874245104,0,0,4,0.10718281593815017
0.0,18,324,18,0,True,False,False,2,0,0.08447384449235934,1,2,0,0,0,3,1.3862943611198906,0.95,0,0,0,0,0.07891206612501864,0,3,0.11954162348512508,0,0,3,0.08903389840944755
2.0,35,1225,35,1,True,False,False,1,1,0.08447384449235934,1,1,0,1,0,3,1.3862943611198906,0.9,1,0,1,1,0.09580031685174088,1,4,0.17386138684213095,1,1,5,0.17619525893659033
2.0,27,729,27,0,True,False,False,2,0,0.08711619640620037,1,2,0,0,0,7,2.0794415416798357,0.95,0,0,0,1,0.11815833088018324,0,4,0.17535002874245104,0,0,4,0.10718281593815017
1.0,25,625,25,1,True,False,False,1,1,0.08730220222140785,1,1,0,0,0,4,1.6094379124341003,0.75,1,0,0,1,0.09228536053028268,0,4,0.17525196637664844,0,0,4,0.10966821404292762
2.0,35,1225,35,1,True,False,False,2,1,0.08464788066761095,1,2,0,0,0,6,1.9459101490553132,1.3,0,0,0,1,0.181603552033751,1,4,0.16979643413223136,0,1,4,0.10474301432449785
4.0,53,2809,0,0,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,5,1.791759469228055,0.7,0,0,0,1,0.08201022244034746,0,4,0.17331037522029275,0,0,4,0.10459369694815576
1.0,19,361,19,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,0,0,0.11598264135968962,0,3,0.12125443625116719,0,0,3,0.09000870749722986
1.0,23,529,23,0,True,False,False,1,0,0.08447384449235934,1,1,0,1,0,7,2.0794415416798357,0.55,1,0,0,0,0.09580031685174088,0,3,0.11954162348512508,0,0,3,0.08903389840944755
2.0,29,841,29,1,True,False,False,2,1,0.08464788066761095,1,2,0,1,0,5,1.791759469228055,1.1500000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
2.0,30,900,120,1,True,False,False,16,4,0.49303008096450296,4,4,1,0,0,7,2.0794415416798357,2.6500000000000004,0,1,0,1,0.5261616033352384,1,4,0.17386138684213095,0,1,4,0.10740123258362805
2.0,34,1156,0,1,True,False,False,0,0,0.0400378195002668,0,2,0,1,0,6,1.9459101490553132,0.9,0,0,1,1,0.12029817018982014,0,4,0.17525196637664844,1,0,5,0.17854291215320198
1.0,23,529,23,1,True,False,False,2,1,0.08464788066761095,1,2,0,0,0,2,1.0986122886681098,1.1500000000000001,0,0,1,0,0.08231477698582208,0,2,0.0886445666115701,0,0,5,0.17473756152716832
4.0,64,4096,0,0,True,False,False,0,0,0.03841058318897575,0,2,0,1,0,4,1.6094379124341003,0.7,0,0,1,1,0.07568639743392369,0,4,0.17535002874245104,1,0,5,0.1792329044686489
3.0,41,1681,164,1,True,False,False,12,4,0.49303008096450296,4,3,0,0,0,4,1.6094379124341003,2.35,0,0,0,1,0.13274025031978195,1,4,0.17386138684213095,0,1,4,0.10740123258362805
2.0,34,1156,34,1,True,False,False,2,1,0.08447384449235934,1,2,0,0,0,8,2.1972245773362196,1.1500000000000001,0,0,0,0,0.07891206612501864,0,1,0.11219584686078754,0,0,3,0.08903389840944755
3.0,39,1521,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,1,0,9,2.302585092994046,0.9,0,0,1,1,0.11598264135968962,0,4,0.17331037522029275,1,0,5,0.17669830543207674
5.0,75,5625,0,1,True,False,False,0,0,0.0400378195002668,0,2,0,1,0,5,1.791759469228055,0.9,0,0,1,1,0.12029817018982014,0,4,0.17525196637664844,1,0,5,0.17854291215320198
5.0,70,4900,70,0,True,False,False,2,0,0.08730220222140785,1,2,0,1,0,1,0.6931471805599453,0.95,0,0,1,0,0.12029817018982014,0,2,0.09433295239300389,0,0,5,0.17854291215320198
2.0,26,676,26,1,True,False,False,2,1,0.08423866352234775,1,2,0,1,0,5,1.791759469228055,1.1500000000000001,0,0,1,1,0.11598264135968962,0,4,0.17331037522029275,1,0,5,0.17669830543207674
3.0,45,2025,135,1,True,False,False,6,3,0.5642880595269645,3,2,0,0,0,1,0.6931471805599453,1.8,0,0,1,0,0.11815833088018324,1,2,0.09268569697360543,0,1,5,0.1792329044686489
4.0,65,4225,0,1,True,False,False,0,0,0.03841058318897575,0,2,0,1,0,8,2.1972245773362196,0.9,0,0,1,1,0.07568639743392369,0,4,0.17535002874245104,1,0,5,0.1792329044686489
4.0,63,3969,63,1,True,False,False,2,1,0.08464788066761095,1,2,0,1,0,4,1.6094379124341003,1.1500000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
3.0,38,1444,38,1,True,False,False,2,1,0.08447384449235934,1,2,0,0,0,8,2.1972245773362196,1.1500000000000001,0,0,0,1,0.07891206612501864,0,4,0.17386138684213095,0,0,4,0.10740123258362805
1.0,23,529,46,0,True,False,False,6,0,0.2312843150607104,2,3,0,1,0,5,1.791759469228055,1.5,0,0,0,0,0.12875959149970187,0,3,0.12125443625116719,0,0,3,0.09000870749722986
0.0,16,256,32,1,True,False,False,4,2,0.2312843150607104,2,2,0,0,0,2,1.0986122886681098,1.4000000000000001,0,0,0,0,0.11598264135968962,0,3,0.12125443625116719,0,0,3,0.09000870749722986
3.0,50,2500,100,1,True,False,False,4,2,0.22475422735561532,2,2,0,1,0,4,1.6094379124341003,1.4000000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
3.0,40,1600,40,0,True,False,False,2,0,0.08447384449235934,1,2,0,0,0,3,1.3862943611198906,0.95,0,0,1,1,0.07891206612501864,0,4,0.17386138684213095,1,0,5,0.17619525893659033
3.0,38,1444,76,1,True,False,False,4,2,0.22475422735561532,2,2,0,1,0,3,1.3862943611198906,1.55,0,0,1,1,0.08231477698582208,1,4,0.16979643413223136,1,1,5,0.17473756152716832
4.0,52,2704,52,0,True,False,False,2,0,0.08447384449235934,1,2,0,0,0,2,1.0986122886681098,0.95,0,0,1,0,0.18371789388211274,0,2,0.09119993011236621,0,0,5,0.17619525893659033
5.0,66,4356,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,1,0,4,1.6094379124341003,0.9,0,0,1,1,0.11598264135968962,0,4,0.17331037522029275,1,0,5,0.17669830543207674
4.0,61,3721,0,0,True,False,False,0,0,0.039653846562146315,0,2,0,0,0,3,1.3862943611198906,0.7,0,0,1,0,0.11660205721804419,0,2,0.09119993011236621,0,0,5,0.17619525893659033
3.0,41,1681,82,1,True,False,False,6,2,0.23598349431068735,2,3,0,1,0,3,1.3862943611198906,1.8499999999999999,0,0,1,1,0.13564585212566557,1,4,0.17535002874245104,1,1,5,0.1792329044686489
1.0,23,529,23,1,True,False,False,2,1,0.08711619640620037,1,2,0,1,0,1,0.6931471805599453,1.1500000000000001,0,0,1,0,0.11815833088018324,0,3,0.1219834162857301,0,0,5,0.1792329044686489
3.0,38,1444,76,1,True,False,False,4,2,0.23598349431068735,2,2,0,0,0,7,2.0794415416798357,1.4000000000000001,0,0,0,1,0.11815833088018324,0,4,0.17535002874245104,0,0,4,0.10718281593815017
1.0,25,625,50,1,True,False,False,4,2,0.2359306861300142,2,2,0,0,0,3,1.3862943611198906,1.4000000000000001,0,0,0,0,0.12029817018982014,0,3,0.11942559141635967,0,0,3,0.0857230607114941
4.0,55,3025,55,1,True,False,False,2,1,0.08464788066761095,1,2,0,1,0,2,1.0986122886681098,1.1500000000000001,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
3.0,49,2401,0,0,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,4,1.6094379124341003,0.7,0,0,1,0,0.08201022244034746,0,2,0.08606009464218703,0,0,5,0.17669830543207674
3.0,44,1936,44,1,True,False,False,2,1,0.08447384449235934,1,2,0,1,0,1,0.6931471805599453,1.1500000000000001,0,0,1,0,0.07891206612501864,0,3,0.11954162348512508,0,0,5,0.17619525893659033
1.0,20,400,40,1,True,False,False,4,2,0.23317194481246947,2,2,0,0,0,5,1.791759469228055,1.4000000000000001,0,0,0,0,0.07891206612501864,0,3,0.11954162348512508,0,0,3,0.08903389840944755
3.0,48,2304,192,1,True,False,False,8,4,0.502476842401025,4,2,0,0,0,9,2.302585092994046,2.05,0,0,0,1,0.11307491948010931,1,4,0.16979643413223136,0,1,4,0.10474301432449785
2.0,28,784,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,5,1.791759469228055,0.9,0,0,0,0,0.08201022244034746,0,3,0.12125443625116719,0,0,4,0.10459369694815576
3.0,50,2500,0,0,True,False,False,0,0,0.03841058318897575,0,2,0,0,0,2,1.0986122886681098,0.7,0,0,1,0,0.11815833088018324,0,2,0.09268569697360543,0,0,5,0.1792329044686489
4.0,59,3481,0,1,True,False,False,0,0,0.03841058318897575,0,2,0,1,0,3,1.3862943611198906,0.9,0,0,1,1,0.11815833088018324,0,4,0.17535002874245104,1,0,5,0.1792329044686489
3.0,47,2209,47,1,True,False,False,2,1,0.08711619640620037,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,0,1,0.11815833088018324,0,4,0.17535002874245104,0,0,4,0.10718281593815017
2.0,30,900,60,1,True,False,False,4,2,0.23317194481246947,2,2,0,0,0,6,1.9459101490553132,1.55,0,0,0,1,0.07891206612501864,1,4,0.17386138684213095,0,1,4,0.10740123258362805
2.0,30,900,30,1,True,False,False,4,1,0.08464788066761095,1,4,0,1,1,2,1.0986122886681098,1.75,0,1,1,1,0.5159168751670027,0,4,0.16979643413223136,1,0,5,0.17473756152716832
1.0,21,441,42,1,True,False,False,4,2,0.23317194481246947,2,2,0,0,0,3,1.3862943611198906,1.4000000000000001,0,0,0,1,0.11660205721804419,0,4,0.17386138684213095,0,0,4,0.10740123258362805
0.0,17,289,34,1,True,False,False,6,2,0.23317194481246947,2,3,0,0,0,7,2.0794415416798357,1.7,0,0,0,0,0.13274025031978195,0,3,0.11954162348512508,0,0,3,0.08903389840944755
3.0,36,1296,72,1,True,False,False,6,2,0.2312843150607104,2,3,0,0,0,4,1.6094379124341003,1.8499999999999999,0,0,0,1,0.12875959149970187,1,4,0.17331037522029275,0,1,4,0.10459369694815576
4.0,52,2704,52,1,True,False,False,2,1,0.08464788066761095,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,1,0,0.08231477698582208,0,2,0.0886445666115701,0,0,5,0.17473756152716832
3.0,49,2401,0,0,True,False,False,0,0,0.039653846562146315,0,2,0,0,0,2,1.0986122886681098,0.7,0,0,1,0,0.07891206612501864,0,2,0.09119993011236621,0,0,5,0.17619525893659033
2.0,32,1024,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,5,1.791759469228055,0.9,0,0,1,0,0.08201022244034746,0,2,0.08606009464218703,0,0,5,0.17669830543207674
3.0,37,1369,37,1,True,False,False,2,1,0.08447384449235934,1,2,0,1,0,6,1.9459101490553132,1.3,0,0,1,1,0.07891206612501864,1,4,0.17386138684213095,1,1,5,0.17619525893659033
3.0,38,1444,0,1,True,False,False,0,0,0.03950578370223743,0,2,0,0,0,5,1.791759469228055,0.9,0,0,1,1,0.11307491948010931,0,4,0.16979643413223136,1,0,5,0.17473756152716832
2.0,32,1024,32,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,7,2.0794415416798357,1.1500000000000001,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
2.0,29,841,29,0,True,False,False,2,0,0.08711619640620037,1,2,0,1,0,3,1.3862943611198906,0.95,0,0,1,1,0.07568639743392369,0,4,0.17535002874245104,1,0,5,0.1792329044686489
3.0,41,1681,41,1,True,False,False,3,1,0.08464788066761095,1,3,0,1,0,5,1.791759469228055,1.45,0,0,1,1,0.1300282705262567,0,4,0.16979643413223136,1,0,5,0.17473756152716832
1.0,21,441,21,1,True,False,False,2,1,0.08730220222140785,1,2,0,1,0,6,1.9459101490553132,1.1500000000000001,0,0,0,0,0.12029817018982014,0,3,0.11942559141635967,0,0,3,0.0857230607114941
3.0,38,1444,38,1,True,False,False,3,1,0.08730220222140785,1,3,0,0,0,6,1.9459101490553132,1.5999999999999999,0,0,1,0,0.13167552098203136,1,1,0.11432944736067008,0,1,5,0.17854291215320198
3.0,41,1681,41,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,7,2.0794415416798357,1.1500000000000001,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
0.0,18,324,36,1,True,False,False,2,2,0.23598349431068735,2,1,0,1,0,3,1.3862943611198906,1.15,1,0,0,0,0.09985870096715979,1,3,0.1219834162857301,0,1,2,0.10836204283506945
2.0,27,729,27,1,True,False,False,2,1,0.08464788066761095,1,2,0,0,0,6,1.9459101490553132,1.1500000000000001,0,0,0,0,0.181603552033751,0,3,0.12312717000232308,0,0,3,0.08327729163143878
0.0,17,289,34,1,True,False,False,2,2,0.23317194481246947,2,1,0,0,0,6,1.9459101490553132,1.15,1,0,0,0,0.09580031685174088,1,3,0.11954162348512508,0,1,3,0.08903389840944755
2.0,34,1156,34,1,True,False,False,2,1,0.08730220222140785,1,2,0,0,0,6,1.9459101490553132,1.1500000000000001,0,0,0,1,0.12029817018982014,0,4,0.17525196637664844,0,0,4,0.10966821404292762
4.0,56,3136,56,1,True,False,False,2,1,0.08711619640620037,1,2,0,0,0,4,1.6094379124341003,1.1500000000000001,0,0,0,1,0.11815833088018324,0,4,0.17535002874245104,0,0,4,0.10718281593815017
4.0,56,3136,112,1,True,False,False,10,2,0.23317194481246947,2,5,0,0,1,2,1.0986122886681098,2.3000000000000003,0,1,1,1,0.7253489386896336,0,4,0.17386138684213095,1,0,5,0.17619525893659033
4.0,55,3025,0,1,True,False,False,0,0,0.04010408408888351,0,2,0,1,0,3,1.3862943611198906,0.9,0,0,1,1,0.08201022244034746,0,4,0.17331037522029275,1,0,5,0.17669830543207674
1.0,23,529,23,1,True,False,False,2,1,0.08730220222140785,1,2,0,1,0,4,1.6094379124341003,1.1500000000000001,0,0,1,1,0.0799680513397514,0,4,0.17525196637664844,1,0,5,0.17854291215320198
1.0,23,529,46,1,True,False,False,4,2,0.2312843150607104,2,2,0,0,0,3,1.3862943611198906,1.4000000000000001,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
3.0,44,1936,44,1,True,False,False,2,1,0.08423866352234775,1,2,0,1,0,7,2.0794415416798357,1.1500000000000001,0,0,1,1,0.11598264135968962,0,4,0.17331037522029275,1,0,5,0.17669830543207674
3.0,39,1521,0,1,True,False,False,0,0,0.0400378195002668,0,2,0,0,0,9,2.302585092994046,0.9,0,0,0,1,0.12029817018982014,0,4,0.17525196637664844,0,0,4,0.10966821404292762
1.0,21,441,84,1,True,False,False,4,4,0.5152426416100394,4,1,0,1,0,8,2.1972245773362196,1.65,1,0,0,0,0.09321731687589563,1,3,0.12125443625116719,0,1,3,0.09000870749722986
2.0,30,900,30,0,True,False,False,2,0,0.08730220222140785,1,2,0,0,0,3,1.3862943611198906,0.95,0,0,0,1,0.0799680513397514,0,4,0.17525196637664844,0,0,4,0.10966821404292762
0.0,18,324,36,1,True,False,False,2,2,0.23598349431068735,2,1,0,1,0,6,1.9459101490553132,1.15,1,0,0,0,0.09985870096715979,1,3,0.1219834162857301,0,1,3,0.08787073922325075
5.0,73,5329,0,0,True,False,False,0,0,0.04010408408888351,0,2,0,0,0,3,1.3862943611198906,0.7,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
2.0,30,900,30,0,True,False,False,2,0,0.08423866352234775,1,2,0,1,0,4,1.6094379124341003,0.95,0,0,1,1,0.08201022244034746,0,4,0.17331037522029275,1,0,5,0.17669830543207674
3.0,49,2401,49,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,5,1.791759469228055,1.1500000000000001,0,0,0,1,0.08201022244034746,0,4,0.17331037522029275,0,0,4,0.10459369694815576
1.0,19,361,19,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,3,1.3862943611198906,1.1500000000000001,0,0,0,1,0.08201022244034746,0,4,0.17331037522029275,0,0,4,0.10459369694815576
3.0,41,1681,41,1,True,False,False,2,1,0.08447384449235934,1,2,0,0,0,7,2.0794415416798357,1.1500000000000001,0,0,0,1,0.11660205721804419,0,4,0.17386138684213095,0,0,4,0.10740123258362805
5.0,66,4356,66,1,True,False,False,2,1,0.08711619640620037,1,2,0,0,0,3,1.3862943611198906,1.1500000000000001,0,0,1,0,0.11815833088018324,0,2,0.09268569697360543,0,0,5,0.1792329044686489
3.0,44,1936,44,1,True,False,False,2,1,0.08730220222140785,1,2,0,0,0,6,1.9459101490553132,1.1500000000000001,0,0,0,1,0.12029817018982014,0,4,0.17525196637664844,0,0,4,0.10966821404292762
5.0,77,5929,77,1,True,False,False,1,1,0.08730220222140785,1,1,0,0,0,5,1.791759469228055,0.75,1,0,0,0,0.210164438738341,0,2,0.09433295239300389,0,0,3,0.06046724454489701
1.0,20,400,20,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,3,1.3862943611198906,1.1500000000000001,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
3.0,39,1521,39,1,True,False,False,2,1,0.08423866352234775,1,2,0,0,0,8,2.1972245773362196,1.1500000000000001,0,0,0,1,0.11598264135968962,0,4,0.17331037522029275,0,0,4,0.10459369694815576
0.0,17,289,34,1,True,False,False,2,2,0.22475422735561532,2,1,0,0,0,7,2.0794415416798357,1.0,1,0,0,0,0.09602711050726134,0,3,0.12312717000232308,0,0,3,0.06292654751404547
1.0,24,576,48,1,True,False,False,4,2,0.2312843150607104,2,2,0,1,0,6,1.9459101490553132,1.55,0,0,0,0,0.11598264135968962,1,3,0.12125443625116719,0,1,3,0.09000870749722986
0.0,17,289,34,1,True,False,False,2,2,0.23317194481246947,2,1,0,0,0,7,2.0794415416798357,1.15,1,0,0,0,0.09580031685174088,1,3,0.11954162348512508,0,1,3,0.08903389840944755
4.0,63,3969,0,1,True,False,False,0,0,0.03950578370223743,0,2,0,0,0,5,1.791759469228055,0.9,0,0,0,1,0.11307491948010931,0,4,0.16979643413223136,0,0,4,0.10474301432449785
5.0,68,4624,0,0,True,False,False,0,0,0.039653846562146315,0,2,0,0,0,2,1.0986122886681098,0.7,0,0,1,0,0.07891206612501864,0,1,0.11219584686078754,0,0,5,0.17619525893659033
